315.946	83.1048
315.849	83.1868
315.865	82.9458
315.665	83.0248
315.712	83.0875
315.805	83.0163
315.758	83.1023
315.875	83.2068
315.857	83.2351
315.865	83.1327
316.058	83.2537
315.84	83.2294
315.766	83.047
315.457	81.9562
315.097	81.7076
315.053	81.5163
315.263	81.3359
314.992	81.5891
314.286	81.6411
314.279	81.7547
314.271	81.8595
314.204	81.7697
314.271	81.9133
314.281	81.8503
314.041	81.8911
313.992	81.853
313.936	82.102
313.692	82.1845
313.887	82.2063
313.844	82.1359
313.889	82.1999
313.834	82.0459
313.804	82.1178
313.848	82.0885
313.907	81.9185
314.323	81.9558
313.891	83.4454
313.721	84.2996
313.571	84.3484
313.626	84.2411
313.763	84.272
313.689	84.3065
313.842	84.2297
313.692	84.2284
313.591	85.1611
313.287	85.6605
312.932	85.9746
312.683	85.9442
312.387	85.806
312.348	85.7458
312.464	85.7982
312.379	85.7922
312.485	85.784
312.635	85.7417
312.472	85.8817
312.481	85.7838
312.637	85.7881
312.831	85.6521
312.864	85.4328
312.642	85.3876
312.511	85.0756
312.767	85.2654
313.079	85.4534
313.203	85.6696
313.125	85.7559
313.184	85.8146
313.321	85.8571
313.859	85.8365
314.342	85.628
314.53	85.6553
314.617	85.5247
314.605	85.6623
314.749	85.8385
315.595	85.3697
316.071	84.2214
316.379	84.1877
316.197	84.2283
316.421	84.1319
316.426	84.062
316.444	84.0219
316.374	84.07
316.314	84.0028
316.406	84.0871
316.402	84.1743
316.219	84.0227
316.406	84.0767
316.309	84.0673
316.319	83.973
316.307	83.9551
316.346	83.9198
316.304	83.9088
316.3	83.8654
316.269	83.8262
316.314	83.8112
316.19	83.7354
316.071	83.7728
315.586	82.7433
315.291	82.0396
314.842	82.1205
314.825	82.0211
314.883	82.113
314.724	82.1857
314.551	82.1525
314.304	82.0986
313.331	81.5052
312.711	81.5068
312.821	81.6335
312.686	81.5406
313.119	81.8011
313.256	81.7339
313.184	81.652
313.093	81.7853
312.193	83.5011
311.971	84.7575
311.305	84.7911
311.608	84.7958
311.737	84.901
312.005	84.9985
312.163	85.0549
312.223	84.9177
312.477	85.5871
311.934	85.5622
311.879	85.6425
312.026	85.7663
312.067	85.9013
311.979	85.723
311.861	85.2992
311.998	85.2185
312.131	85.222
312.087	85.0815
312.06	85.0813
312.19	85.0888
312.159	85.0607
312.339	85.1919
312.478	85.62
313.022	85.5102
313.278	85.5593
313.239	85.8345
313.867	85.9971
314.364	84.9467
314.813	84.9531
315.076	85.1146
315.18	85.2385
315.152	85.1923
315.122	85.5184
315.233	85.5122
315.477	85.3396
316.705	83.9558
316.993	83.4929
316.839	83.5996
316.766	83.4857
316.966	83.5441
317.151	83.6221
317.477	83.6382
317.278	83.6285
317.375	83.8474
316.382	82.8231
315.198	82.1372
314.476	82.1229
314.319	82.1215
314.544	82.1895
314.665	82.1829
314.528	82.1615
314.507	82.3194
314.168	82.0472
314.076	81.6221
314.077	81.3709
313.65	81.3614
312.979	81.069
312.37	80.8758
312.279	81.0115
312.151	81.6563
311.404	82.361
309.524	82.646
309.041	82.5553
309.443	83.1935
310.843	82.3179
312.048	82.6585
312.442	82.7621
312.379	82.5686
312.234	82.6668
312.232	82.7054
312.209	82.5556
312.062	82.4777
312.072	82.4729
312.077	82.2274
311.6	81.7373
310.646	81.3796
310.013	80.9642
309.864	80.9227
309.961	80.8914
310.003	81.0279
310.322	81.363
310.307	81.3419
310.257	81.4668
310.16	81.3898
310.119	81.3198
310.034	81.4186
309.987	81.2826
308.867	81.1613
308.203	80.9963
307.876	80.975
307.481	80.8861
307.08	80.6744
306.765	80.6408
306.578	80.5727
306.431	80.2971
305.999	80.3241
305.971	80.3473
306.044	80.1713
306.067	80.3683
306.136	80.5722
306.161	80.475
306.192	80.4886
306.279	80.6258
306.348	80.5834
306.56	80.5416
306.707	80.5414
306.762	80.5231
306.811	80.5136
306.827	80.4709
306.904	80.6619
306.778	80.6424
306.81	80.7237
307.032	80.8139
307.679	80.9361
309.231	81.8214
308.286	82.8812
306.616	82.7454
306.605	82.6629
306.957	82.4597
307.605	82.708
308.075	82.8869
308.653	83.0777
308.93	83.5318
309.183	83.8287
309.468	84.141
309.581	84.7237
310.104	85.0324
310.542	85.3241
310.613	85.0106
310.839	85.5864
311.334	85.9047
311.687	85.5014
311.14	85.2361
311.101	85.2024
310.795	85.0207
310.608	85.075
309.313	84.5511
309.008	84.0744
308.867	84.1068
308.912	84.0668
309.275	84.6028
309.56	85.0581
308.714	84.8374
309.513	84.8951
309.81	85.097
310.3	85.0507
310.65	85.1152
310.824	85.2258
310.689	85.4959
310.463	85.7186
310.577	85.648
310.615	85.4804
310.778	85.1536
310.859	85.2163
310.835	85.2457
310.689	85.365
310.667	85.4544
310.526	85.505
310.599	85.3621
310.5	85.3316
310.391	85.2938
310.297	85.2556
310.331	85.3223
310.42	85.1928
310.257	85.6528
310.238	85.7232
310.24	85.419
310.38	85.4887
310.356	85.2335
310.509	85.3489
310.373	85.2758
310.406	85.2165
310.204	85.1393
310.326	85.2023
310.463	85.1847
310.501	85.224
310.608	85.3525
310.515	85.5069
309.481	84.6051
309.058	84.3551
308.913	84.4039
308.819	84.1292
309.259	84.6991
309.509	84.8711
309.61	85.0562
310.017	85.2858
310.016	85.1471
310.311	85.2435
310.604	85.8728
310.63	85.9327
310.286	85.5979
310.209	85.4372
310.303	85.5948
310.536	85.4991
310.442	85.395
310.703	85.2215
310.3	85.3517
309.468	85.1471
308.756	83.6146
308.903	82.1564
307.149	82.7469
308.472	81.7194
308.791	81.0858
307.758	82.9858
307.984	83.4912
308.973	84.0733
309.761	84.0526
310.523	83.8229
311.021	83.6959
310.786	84.0001
310.357	84.2398
310.117	83.7517
310.048	82.8276
310.401	82.1363
310.951	81.6521
310.903	82.0546
310.909	82.3207
310.727	82.7936
310.779	83.1879
310.561	83.4719
310.458	83.637
310.417	83.9112
310.442	83.8692
310.371	84.0742
310.99	83.9693
310.838	84.2146
310.907	84.2624
310.865	84.1807
310.627	84.1797
310.611	84.1191
310.616	84.0108
310.763	84.0342
310.566	84.5752
310.61	84.3782
310.572	84.2276
310.666	84.0797
310.537	84.0961
310.448	84.1146
310.419	84.4268
310.392	84.3786
310.034	84.1889
309.909	84.1355
310.082	84.1725
310.127	84.0892
310.068	84.1311
310.242	84.0167
310.159	84.0316
310.315	84.0628
310.092	84.052
310.183	84.0474
310.398	84.0312
310.369	84.0978
310.35	84.2996
310.342	84.4526
310.376	84.3654
310.482	84.3723
310.463	84.3605
310.382	84.2141
310.339	84.3019
310.191	84.2307
310.48	84.3984
310.382	84.3443
310.458	84.2296
310.472	84.2184
310.554	83.9724
310.485	83.9875
310.581	84.0804
310.441	84.0511
310.437	83.8362
310.557	83.8664
310.641	83.902
310.639	83.9234
