306.602	84.7346
306.851	84.6853
305.691	84.1193
309.469	84.2263
309.652	84.0027
306.455	83.8501
309.701	83.916
309.245	84.5303
309.044	85.1153
304.719	83.5837
302.918	83.9226
301.988	84.3327
304.68	84.9175
305.336	88.7058
304.636	88.8156
305.253	89.9875
305.214	88.7597
305.47	88.6847
305.347	89.6594
303.008	87.5606
302.319	87.8816
302.287	89.8152
301.483	88.0723
301.474	88.3422
301.651	88.6024
302.792	88.4509
303.12	87.9493
303.771	87.9847
304.434	87.6352
303.673	86.2709
303.572	87.3951
303.976	88.1083
303.769	87.6694
304.388	88.0355
303.913	88.4258
304.286	87.9177
302.953	87.4782
303.937	87.4641
304.203	87.6957
304.178	88.1181
304.17	87.3306
302.96	87.6107
302.586	89.4347
302.664	87.7444
303.039	87.734
302.516	88.0208
301.903	88.0431
303.228	89.165
303.538	89.0847
303.082	89.328
302.235	89.4716
301.9	89.8035
300.4	88.79
302.546	89.1353
300.153	89.0592
300.264	89.6874
301.312	89.8122
300.96	87.3013
301.495	84.325
305.37	86.7773
305.261	86.4794
304.012	85.4846
303.886	85.3933
304.084	85.0785
303.755	84.3154
303.375	84.112
303.41	83.3053
302.943	83.085
302.714	83.1645
302.884	83.6721
303.065	83.7437
303.296	83.1469
302.922	84.2674
302.805	84.6306
302.955	86.2658
303.217	86.5976
303.486	86.4146
303.417	86.7611
303.469	86.8316
303.5	86.7957
303.643	86.8251
303.592	87.4471
303.592	87.0871
303.6	87.8313
304.178	88.3615
304.519	88.815
304.802	88.8249
304.66	88.7906
305.063	88.6059
304.777	88.5665
304.126	88.5308
304.291	88.6534
303.919	88.7557
304.408	88.6277
304.561	88.6901
304.084	88.5782
300.533	87.3018
300.601	86.2314
304.612	88.3483
304.833	88.27
305.725	86.6928
301.372	83.3603
304.91	85.8846
305.11	85.1117
304.404	84.7286
304.344	84.4785
303.974	83.4328
304.501	82.6261
304.052	83.0518
304.044	82.4352
304.384	82.2539
303.471	81.111
301.34	80.46
301.204	80.0472
301.309	80.2034
301.193	79.8844
301.129	79.6502
301.547	79.2743
301.501	79.617
301.762	78.9494
303.037	79.223
304.162	79.1392
305.903	78.4136
307.124	78.6484
307.686	79.1028
308.292	78.6533
308.227	78.5652
308.205	78.8275
308.044	79.1402
307.925	78.9539
307.997	78.4012
307.485	79.4124
307.302	79.2108
306.74	79.4724
306.294	79.559
305.672	79.5233
305.6	79.5817
305.668	79.4289
306.202	79.5294
304.98	79.8201
304.909	79.5692
304.513	79.4979
304.752	79.468
304.834	78.9996
301.314	77.1638
301.967	76.977
302.081	77.1504
301.889	76.9314
301.835	76.6049
301.671	76.4795
301.421	76.9997
301.104	77.0115
300.881	77.0226
300.886	76.6501
300.831	78.5866
300.788	78.4402
300.477	78.1604
300.292	78.277
304.836	79.8998
304.858	79.8805
300.629	78.572
304.948	79.9296
300.405	79.2881
300.588	79.3419
300.522	79.2681
300.425	79.2073
300.643	79.1734
300.853	79.346
300.301	79.2285
305.054	79.5021
304.938	79.4062
304.981	79.4148
304.931	79.4245
304.916	79.3979
305.036	79.4196
305.233	79.3666
305.121	79.4251
304.877	79.3931
304.906	79.4919
304.816	79.4426
305.011	79.5225
305.323	79.3501
305.539	79.1901
305.882	79.2039
306.38	79.411
307.231	79.3148
307.416	79.0345
307.293	78.8913
307.274	78.9269
307.138	78.6599
307.249	78.4458
307.048	78.2071
307.409	78.4048
307.886	78.0396
308.053	77.6447
308.489	77.822
308.492	77.6986
308.473	77.6428
308.129	77.356
308.091	77.8707
307.962	77.8495
308.4	78.4275
308.219	78.2286
307.47	78.4078
307.886	78.4754
307.753	79.3733
307.554	79.0005
307.565	79.2296
307.434	79.2844
306.219	79.663
306.652	79.6195
306.606	79.1412
306.47	79.2836
306.636	79.2821
306.56	79.1274
307.069	79.1517
307.369	79.5833
307.297	79.4659
307.206	79.5302
306.995	79.4528
307.468	79.538
307.408	79.6158
307.716	79.7111
307.521	79.8733
307.176	79.9106
307.201	80.0889
307.226	79.993
306.771	80.2684
306.136	79.8147
305.793	79.9418
305.305	79.8107
305.138	79.774
305.772	79.3573
305.89	79.549
305.733	79.3965
305.941	79.5376
305.504	79.4828
301.668	78.6343
301.524	79.5895
302.187	82.3896
300.027	81.437
300.486	81.4731
300.284	82.8395
299.807	81.9528
299.731	82.1438
300.09	82.5042
299.658	82.7015
299.348	82.8272
299.845	83.8278
299.989	83.1017
300.962	82.9407
300.644	83.3838
301.134	82.9276
300.386	84.1674
301.218	83.7815
301.5	84.7795
301.914	85.0297
302.127	84.7423
302.932	85.4831
306.566	86.5047
306.817	86.0301
302.868	85.3534
302.977	85.2186
302.589	85.3907
303.308	85.3092
303.435	85.4975
303.229	84.8711
302.375	85.0817
302.621	85.4032
302.637	85.2665
302.343	85.0145
302.174	84.9088
302.248	84.3559
302.133	85.1973
301.583	85.1646
301.699	84.9649
302.049	85.6827
302.697	84.6664
304.146	85.7556
305.589	86.8063
305.363	86.7958
306.045	87.2229
303.352	88.8479
302.262	83.198
303.502	82.6342
303.775	82.9615
302.635	83.6071
302.425	83.8024
302.707	83.8402
302.398	84.5994
306.795	86.3006
302.435	84.7871
303.378	85.0319
302.34	85.0154
303.054	84.9077
303.076	84.6998
301.997	84.0621
302.957	84.357
302.491	84.7596
303.371	84.9924
302.704	85.0675
302.948	85.1584
303.184	85.7131
303.313	85.4826
303.689	84.9583
303.491	84.7169
303.713	85.2802
303.419	85.4659
304.168	83.8587
303.39	84.7965
303.146	84.5944
303.183	84.7887
302.483	83.1757
302.59	83.1462
302.577	84.1962
302.588	84.3629
302.351	85.2127
303.418	85.2075
302.475	84.7018
303.725	85.2491
303.835	85.5133
302.923	85.0285
302.86	84.602
302.975	84.624
303.784	84.2791
303.518	84.8501
304.316	84.5303
303.932	83.4881
305.037	83.8299
304.458	84.2696
303.031	84.905
303.609	84.3297
303.032	85.5133
302.986	84.8575
303.468	84.8721
303.927	85.9876
303.674	85.4655
302.85	85.6867
302.764	85.5851
306.277	86.3402
302.174	84.6978
302.433	84.4242
302.986	85.8457
304.955	84.7859
302.979	85.4911
304.46	84.8839
304.445	84.3325
304.806	83.9903
303.805	85.0529
303.8	85.0903
303.44	84.2734
302.985	84.338
303.519	84.5892
303.629	84.5866
304.37	85.1382
304.512	85.3676
303.227	85.677
303.156	85.233
304.598	84.8752
305.014	84.3866
303.371	84.5454
303.134	84.7089
303.101	84.9087
302.824	85.1713
302.697	85.7173
302.802	85.1806
302.489	85.1257
302.538	84.2879
302.333	82.7285
301.982	83.1134
302.312	83.8786
302.574	84.9795
302.461	84.5388
302.31	84.6699
302.659	84.8562
302.504	83.7645
302.75	84.2501
302.774	85.1648
302.377	84.2769
302.99	84.9101
302.364	85.1004
302.75	84.8697
303.129	84.7051
302.823	83.8729
303.046	84.9636
303.405	85.0873
303.566	85.2865
303.326	85.109
303.226	84.8476
302.809	84.4313
303.134	84.3683
303.206	84.3439
302.535	84.9456
302.665	85.1073
302.4	85.3064
302.055	83.4476
302.746	85.301
302.773	85.1223
302.749	84.7242
302.955	84.6484
303.062	84.6392
302.847	84.6604
302.804	85.1197
302.88	84.6272
302.585	83.1392
302.549	83.0409
302.403	85.6409
302.248	85.9855
302.137	84.112
302.562	84.4881
302.577	84.5806
303.314	85.3396
302.342	84.8024
302.493	84.5146
302.176	84.7399
302.246	84.5143
302.471	84.6007
302.415	84.4835
302.516	84.9968
302.617	84.7704
302.041	84.1078
302.236	83.9747
302.045	85.1416
302.096	84.3573
302.177	85.032
302.619	84.6983
302.717	85.2496
302.971	84.687
302.024	84.4333
302.434	84.5934
302.501	84.1116
302.595	83.9086
302.38	84.357
303.059	84.3591
302.718	85.0262
303.054	85.1036
303.01	85.2491
304.839	83.8994
303.794	84.033
304.257	83.4083
303.961	83.6869
302.881	82.1582
302.126	83.3765
302.251	84.964
301.54	84.9337
301.704	84.785
301.235	84.5326
301.498	83.6461
301.462	83.7597
301.709	84.3254
301.487	82.7892
301.346	82.9805
301.478	82.9867
301.536	83.2636
301.598	83.4083
301.937	84.297
301.713	84.5053
301.597	84.6719
301.41	84.2159
300.997	83.8938
